r,L,M,S
667.5,0.0526352,0.00367664,0.0
667.6,0.0523007,0.00364968,0.0
667.7,0.051968,0.00362293,0.0
667.8,0.0516371,0.00359639,0.0
667.9,0.0513082,0.00357005,0.0
668.0,0.0509811,0.00354392,0.0
668.1,0.0506558,0.00351799,0.0
668.2,0.0503323,0.00349226,0.0
668.3,0.0500107,0.00346673,0.0
668.4,0.0496909,0.00344139,0.0
668.5,0.0493729,0.00341624,0.0
668.6,0.0490567,0.00339128,0.0
668.7,0.0487423,0.00336651,0.0
668.8,0.0484296,0.00334192,0.0
668.9,0.0481187,0.00331752,0.0
669.0,0.0478096,0.00329329,0.0
669.1,0.0475022,0.00326924,0.0
669.2,0.0471966,0.00324537,0.0
669.3,0.0468927,0.00322167,0.0
669.4,0.0465905,0.00319815,0.0
669.5,0.0462901,0.00317479,0.0
669.6,0.0459913,0.00315161,0.0
669.7,0.0456943,0.00312858,0.0
669.8,0.0453989,0.00310573,0.0
669.9,0.0451052,0.00308303,0.0
670.0,0.0448132,0.0030605,0.0
670.1,0.0445228,0.00303812,0.0
670.2,0.0442341,0.0030159,0.0
670.3,0.0439471,0.00299384,0.0
670.4,0.0436617,0.00297193,0.0
670.5,0.0433779,0.00295018,0.0
670.6,0.0430957,0.00292858,0.0
670.7,0.0428152,0.00290713,0.0
670.8,0.0425362,0.00288584,0.0
670.9,0.0422589,0.00286469,0.0
671.0,0.0419831,0.00284369,0.0
671.1,0.0417089,0.00282285,0.0
671.2,0.0414363,0.00280215,0.0
671.3,0.0411653,0.0027816,0.0
671.4,0.0408958,0.00276119,0.0
671.5,0.0406278,0.00274093,0.0
671.6,0.0403614,0.00272081,0.0
671.7,0.0400966,0.00270083,0.0
671.8,0.0398332,0.002681,0.0
671.9,0.0395714,0.00266131,0.0
672.0,0.0393111,0.00264175,0.0
672.1,0.0390522,0.00262234,0.0
672.2,0.0387949,0.00260307,0.0
672.3,0.0385391,0.00258393,0.0
672.4,0.0382847,0.00256493,0.0
672.5,0.0380318,0.00254606,0.0
672.6,0.0377804,0.00252733,0.0
672.7,0.0375304,0.00250873,0.0
672.8,0.0372819,0.00249027,0.0
672.9,0.0370348,0.00247194,0.0
673.0,0.0367892,0.00245374,0.0
673.1,0.0365449,0.00243566,0.0
673.2,0.0363021,0.00241772,0.0
673.3,0.0360607,0.00239991,0.0
673.4,0.0358207,0.00238223,0.0
673.5,0.0355821,0.00236467,0.0
673.6,0.0353449,0.00234724,0.0
673.7,0.0351091,0.00232993,0.0
673.8,0.0348746,0.00231275,0.0
673.9,0.0346416,0.00229569,0.0
674.0,0.0344098,0.00227875,0.0
674.1,0.0341795,0.00226194,0.0
674.2,0.0339505,0.00224524,0.0
674.3,0.0337228,0.00222867,0.0
674.4,0.0334964,0.00221222,0.0
674.5,0.0332714,0.00219588,0.0
674.6,0.0330477,0.00217967,0.0
674.7,0.0328253,0.00216357,0.0
674.8,0.0326042,0.00214758,0.0
674.9,0.0323844,0.00213171,0.0
675.0,0.032166,0.00211596,0.0
675.1,0.0319488,0.00210032,0.0
675.2,0.0317328,0.0020848,0.0
675.3,0.0315182,0.00206938,0.0
675.4,0.0313048,0.00205408,0.0
675.5,0.0310927,0.00203889,0.0
675.6,0.0308818,0.00202381,0.0
675.7,0.0306722,0.00200883,0.0
675.8,0.0304639,0.00199397,0.0
675.9,0.0302568,0.00197921,0.0
676.0,0.0300509,0.00196456,0.0
676.1,0.0298463,0.00195002,0.0
676.2,0.0296429,0.00193558,0.0
676.3,0.0294407,0.00192125,0.0
676.4,0.0292398,0.00190702,0.0
676.5,0.02904,0.00189289,0.0
676.6,0.0288415,0.00187887,0.0
676.7,0.0286442,0.00186495,0.0
676.8,0.0284481,0.00185112,0.0
676.9,0.0282531,0.0018374,0.0
677.0,0.0280594,0.00182378,0.0
677.1,0.0278668,0.00181026,0.0
677.2,0.0276754,0.00179683,0.0
677.3,0.0274852,0.0017835,0.0
677.4,0.0272962,0.00177027,0.0
677.5,0.0271083,0.00175713,0.0
677.6,0.0269216,0.00174409,0.0
677.7,0.026736,0.00173115,0.0
677.8,0.0265516,0.00171829,0.0
677.9,0.0263683,0.00170553,0.0
678.0,0.0261861,0.00169287,0.0
678.1,0.0260051,0.00168029,0.0
678.2,0.0258252,0.00166781,0.0
678.3,0.0256465,0.00165542,0.0
678.4,0.0254688,0.00164311,0.0
678.5,0.0252923,0.0016309,0.0
678.6,0.0251168,0.00161877,0.0
678.7,0.0249425,0.00160674,0.0
678.8,0.0247692,0.00159479,0.0
678.9,0.0245971,0.00158292,0.0
679.0,0.024426,0.00157115,0.0
679.1,0.024256,0.00155946,0.0
679.2,0.0240871,0.00154785,0.0
679.3,0.0239193,0.00153633,0.0
679.4,0.0237525,0.00152489,0.0
679.5,0.0235867,0.00151353,0.0
679.6,0.0234221,0.00150226,0.0
679.7,0.0232584,0.00149107,0.0
679.8,0.0230959,0.00147996,0.0
679.9,0.0229343,0.00146893,0.0
680.0,0.0227738,0.00145798,0.0
680.1,0.0226143,0.00144711,0.0
680.2,0.0224559,0.00143632,0.0
680.3,0.0222984,0.00142561,0.0
680.4,0.022142,0.00141497,0.0
680.5,0.0219865,0.00140441,0.0
680.6,0.021832,0.00139393,0.0
680.7,0.0216785,0.00138352,0.0
680.8,0.021526,0.00137319,0.0
680.9,0.0213744,0.00136293,0.0
681.0,0.0212238,0.00135274,0.0
681.1,0.0210741,0.00134263,0.0
681.2,0.0209253,0.00133259,0.0
681.3,0.0207775,0.00132262,0.0
681.4,0.0206306,0.00131272,0.0
681.5,0.0204845,0.00130289,0.0
681.6,0.0203394,0.00129312,0.0
681.7,0.0201952,0.00128343,0.0
681.8,0.0200519,0.00127381,0.0
681.9,0.0199095,0.00126425,0.0
682.0,0.0197679,0.00125476,0.0
682.1,0.0196272,0.00124534,0.0
682.2,0.0194873,0.00123598,0.0
682.3,0.0193483,0.00122668,0.0
682.4,0.0192102,0.00121745,0.0
682.5,0.0190728,0.00120829,0.0
682.6,0.0189364,0.00119919,0.0
682.7,0.0188007,0.00119015,0.0
682.8,0.0186658,0.00118117,0.0
682.9,0.0185318,0.00117226,0.0
683.0,0.0183986,0.0011634,0.0
683.1,0.0182662,0.00115461,0.0
683.2,0.0181345,0.00114588,0.0
683.3,0.0180037,0.0011372,0.0
683.4,0.0178736,0.00112859,0.0
683.5,0.0177443,0.00112003,0.0
683.6,0.0176158,0.00111154,0.0
683.7,0.017488,0.0011031,0.0
683.8,0.017361,0.00109472,0.0
683.9,0.0172347,0.00108639,0.0
684.0,0.0171092,0.00107812,0.0
684.1,0.0169844,0.00106991,0.0
684.2,0.0168604,0.00106175,0.0
684.3,0.0167371,0.00105365,0.0
684.4,0.0166145,0.0010456,0.0
684.5,0.0164926,0.0010376,0.0
684.6,0.0163715,0.00102966,0.0
684.7,0.016251,0.00102177,0.0
684.8,0.0161313,0.00101394,0.0
684.9,0.0160123,0.00100615,0.0
685.0,0.0158939,0.000998424,0.0
685.1,0.0157763,0.000990744,0.0
685.2,0.0156593,0.000983116,0.0
685.3,0.015543,0.00097554,0.0
685.4,0.0154275,0.000968016,0.0
685.5,0.0153126,0.000960544,0.0
685.6,0.0151985,0.000953123,0.0
685.7,0.0150851,0.000945755,0.0
685.8,0.0149724,0.000938439,0.0
685.9,0.0148604,0.000931174,0.0
686.0,0.0147492,0.000923962,0.0
686.1,0.0146387,0.000916803,0.0
686.2,0.0145289,0.000909695,0.0
686.3,0.0144198,0.00090264,0.0
686.4,0.0143115,0.000895636,0.0
686.5,0.014204,0.000888686,0.0
686.6,0.0140971,0.000881787,0.0
686.7,0.0139911,0.00087494,0.0
686.8,0.0138857,0.000868146,0.0
686.9,0.0137811,0.000861403,0.0
687.0,0.0136773,0.000854713,0.0
687.1,0.0135742,0.000848074,0.0
687.2,0.0134719,0.000841488,0.0
687.3,0.0133703,0.000834953,0.0
687.4,0.0132695,0.00082847,0.0
687.5,0.0131694,0.000822038,0.0
687.6,0.0130701,0.000815659,0.0
687.7,0.0129716,0.00080933,0.0
687.8,0.0128738,0.000803053,0.0
687.9,0.0127767,0.000796827,0.0
688.0,0.0126804,0.000790652,0.0
688.1,0.0125849,0.000784529,0.0
688.2,0.0124901,0.000778456,0.0
688.3,0.0123961,0.000772433,0.0
688.4,0.0123028,0.000766462,0.0
688.5,0.0122103,0.00076054,0.0
688.6,0.0121185,0.000754669,0.0
688.7,0.0120275,0.000748848,0.0
688.8,0.0119373,0.000743077,0.0
688.9,0.0118478,0.000737356,0.0
689.0,0.011759,0.000731684,0.0
689.1,0.011671,0.000726062,0.0
689.2,0.0115837,0.000720489,0.0
689.3,0.0114972,0.000714965,0.0
689.4,0.0114115,0.000709489,0.0
689.5,0.0113264,0.000704063,0.0
689.6,0.0112421,0.000698685,0.0
689.7,0.0111586,0.000693355,0.0
689.8,0.0110758,0.000688073,0.0
689.9,0.0109937,0.000682839,0.0
690.0,0.0109123,0.000677653,0.0
690.1,0.0108317,0.000672514,0.0
690.2,0.0107518,0.000667422,0.0
690.3,0.0106726,0.000662376,0.0
690.4,0.0105941,0.000657375,0.0
690.5,0.0105163,0.00065242,0.0
690.6,0.0104392,0.000647509,0.0
690.7,0.0103628,0.000642642,0.0
690.8,0.010287,0.000637818,0.0
690.9,0.0102118,0.000633036,0.0
691.0,0.0101373,0.000628297,0.0
691.1,0.0100634,0.0006236,0.0
691.2,0.0099902,0.000618943,0.0
691.3,0.00991757,0.000614327,0.0
691.4,0.00984555,0.000609751,0.0
691.5,0.00977412,0.000605215,0.0
691.6,0.00970329,0.000600718,0.0
691.7,0.00963303,0.000596259,0.0
691.8,0.00956335,0.000591838,0.0
691.9,0.00949424,0.000587454,0.0
692.0,0.00942568,0.000583108,0.0
692.1,0.00935767,0.000578798,0.0
692.2,0.00929021,0.000574525,0.0
692.3,0.00922328,0.000570287,0.0
692.4,0.00915688,0.000566084,0.0
692.5,0.009091,0.000561916,0.0
692.6,0.00902563,0.000557783,0.0
692.7,0.00896077,0.000553683,0.0
692.8,0.00889641,0.000549617,0.0
692.9,0.00883255,0.000545584,0.0
693.0,0.00876917,0.000541584,0.0
693.1,0.00870627,0.000537616,0.0
693.2,0.00864384,0.00053368,0.0
693.3,0.00858188,0.000529775,0.0
693.4,0.00852038,0.000525902,0.0
693.5,0.00845934,0.000522059,0.0
693.6,0.00839875,0.000518247,0.0
693.7,0.0083386,0.000514464,0.0
693.8,0.00827889,0.000510712,0.0
693.9,0.00821961,0.000506989,0.0
694.0,0.00816076,0.000503294,0.0
694.1,0.00810233,0.000499629,0.0
694.2,0.00804431,0.000495991,0.0
694.3,0.00798671,0.000492382,0.0
694.4,0.00792951,0.0004888,0.0
694.5,0.00787271,0.000485245,0.0
694.6,0.0078163,0.000481717,0.0
694.7,0.00776028,0.000478216,0.0
694.8,0.00770465,0.000474742,0.0
694.9,0.0076494,0.000471293,0.0
695.0,0.00759453,0.00046787,0.0
695.1,0.00754002,0.000464473,0.0
695.2,0.00748589,0.000461101,0.0
695.3,0.00743212,0.000457753,0.0
695.4,0.00737872,0.000454431,0.0
695.5,0.00732568,0.000451133,0.0
695.6,0.00727301,0.00044786,0.0
695.7,0.00722069,0.000444611,0.0
695.8,0.00716873,0.000441386,0.0
695.9,0.00711713,0.000438185,0.0
696.0,0.00706588,0.000435007,0.0
696.1,0.00701499,0.000431853,0.0
696.2,0.00696445,0.000428722,0.0
696.3,0.00691425,0.000425614,0.0
696.4,0.00686441,0.000422529,0.0
696.5,0.00681491,0.000419467,0.0
696.6,0.00676575,0.000416427,0.0
696.7,0.00671693,0.00041341,0.0
696.8,0.00666846,0.000410415,0.0
696.9,0.00662032,0.000407441,0.0
697.0,0.00657252,0.00040449,0.0
697.1,0.00652505,0.00040156,0.0
697.2,0.00647792,0.000398652,0.0
697.3,0.00643112,0.000395765,0.0
697.4,0.00638465,0.000392899,0.0
697.5,0.0063385,0.000390054,0.0
697.6,0.00629268,0.00038723,0.0
697.7,0.00624719,0.000384426,0.0
697.8,0.00620201,0.000381643,0.0
697.9,0.00615716,0.00037888,0.0
698.0,0.00611262,0.000376138,0.0
698.1,0.0060684,0.000373415,0.0
698.2,0.0060245,0.000370712,0.0
698.3,0.00598091,0.000368029,0.0
698.4,0.00593763,0.000365365,0.0
698.5,0.00589466,0.000362721,0.0
698.6,0.005852,0.000360096,0.0
698.7,0.00580965,0.00035749,0.0
698.8,0.00576759,0.000354903,0.0
698.9,0.00572585,0.000352334,0.0
699.0,0.0056844,0.000349784,0.0
699.1,0.00564325,0.000347253,0.0
699.2,0.0056024,0.00034474,0.0
699.3,0.00556184,0.000342245,0.0
699.4,0.00552158,0.000339768,0.0
699.5,0.00548161,0.000337309,0.0
699.6,0.00544193,0.000334868,0.0
699.7,0.00540253,0.000332445,0.0
699.8,0.00536343,0.000330039,0.0
699.9,0.00532461,0.00032765,0.0
700.0,0.00528607,0.000325278,0.0
700.1,0.00524782,0.000322924,0.0
700.2,0.00520984,0.000320586,0.0
700.3,0.00517214,0.000318266,0.0
700.4,0.00513471,0.000315961,0.0
700.5,0.00509755,0.000313674,0.0
700.6,0.00506066,0.000311402,0.0
700.7,0.00502404,0.000309147,0.0
700.8,0.00498768,0.000306908,0.0
700.9,0.00495157,0.000304685,0.0
701.0,0.00491573,0.000302477,0.0
701.1,0.00488014,0.000300285,0.0
701.2,0.0048448,0.000298108,0.0
701.3,0.00480971,0.000295947,0.0
701.4,0.00477486,0.000293801,0.0
701.5,0.00474026,0.00029167,0.0
701.6,0.00470591,0.000289554,0.0
701.7,0.00467179,0.000287453,0.0
701.8,0.00463791,0.000285367,0.0
701.9,0.00460427,0.000283295,0.0
702.0,0.00457086,0.000281237,0.0
702.1,0.00453768,0.000279194,0.0
702.2,0.00450472,0.000277164,0.0
702.3,0.004472,0.000275149,0.0
702.4,0.0044395,0.000273148,0.0
702.5,0.00440722,0.000271161,0.0
702.6,0.00437516,0.000269187,0.0
702.7,0.00434332,0.000267227,0.0
702.8,0.00431169,0.00026528,0.0
702.9,0.00428028,0.000263347,0.0
703.0,0.00424908,0.000261427,0.0
703.1,0.00421809,0.00025952,0.0
703.2,0.00418731,0.000257626,0.0
703.3,0.00415673,0.000255745,0.0
703.4,0.00412636,0.000253876,0.0
703.5,0.00409619,0.000252021,0.0
703.6,0.00406622,0.000250178,0.0
703.7,0.00403645,0.000248347,0.0
703.8,0.00400688,0.000246529,0.0
703.9,0.0039775,0.000244723,0.0
704.0,0.00394832,0.00024293,0.0
704.1,0.00391932,0.000241148,0.0
704.2,0.00389052,0.000239378,0.0
704.3,0.00386191,0.000237621,0.0
704.4,0.00383348,0.000235875,0.0
704.5,0.00380524,0.00023414,0.0
704.6,0.00377718,0.000232418,0.0
704.7,0.00374931,0.000230707,0.0
704.8,0.00372161,0.000229007,0.0
704.9,0.00369409,0.000227319,0.0
705.0,0.00366675,0.000225641,0.0
705.1,0.00363959,0.000223975,0.0
705.2,0.0036126,0.00022232,0.0
705.3,0.00358579,0.000220677,0.0
705.4,0.00355915,0.000219044,0.0
705.5,0.00353269,0.000217422,0.0
705.6,0.0035064,0.000215812,0.0
705.7,0.00348028,0.000214212,0.0
705.8,0.00345434,0.000212623,0.0
705.9,0.00342857,0.000211045,0.0
706.0,0.00340297,0.000209478,0.0
706.1,0.00337754,0.000207922,0.0
706.2,0.00335228,0.000206377,0.0
706.3,0.0033272,0.000204843,0.0
706.4,0.00330228,0.000203319,0.0
706.5,0.00327753,0.000201806,0.0
706.6,0.00325295,0.000200304,0.0
706.7,0.00322854,0.000198812,0.0
706.8,0.0032043,0.000197331,0.0
706.9,0.00318022,0.00019586,0.0
707.0,0.00315632,0.0001944,0.0
707.1,0.00313257,0.000192951,0.0
707.2,0.00310899,0.000191512,0.0
707.3,0.00308558,0.000190083,0.0
707.4,0.00306233,0.000188665,0.0
707.5,0.00303925,0.000187257,0.0
707.6,0.00301632,0.000185859,0.0
707.7,0.00299356,0.000184472,0.0
707.8,0.00297096,0.000183094,0.0
707.9,0.00294852,0.000181727,0.0
708.0,0.00292624,0.00018037,0.0
708.1,0.00290413,0.000179023,0.0
708.2,0.00288217,0.000177687,0.0
708.3,0.00286036,0.00017636,0.0
708.4,0.00283872,0.000175043,0.0
708.5,0.00281723,0.000173736,0.0
708.6,0.0027959,0.000172439,0.0
708.7,0.00277473,0.000171151,0.0
708.8,0.00275371,0.000169873,0.0
708.9,0.00273284,0.000168606,0.0
709.0,0.00271213,0.000167347,0.0
709.1,0.00269157,0.000166099,0.0
709.2,0.00267116,0.00016486,0.0
709.3,0.0026509,0.00016363,0.0
709.4,0.00263079,0.00016241,0.0
709.5,0.00261084,0.000161199,0.0
709.6,0.00259103,0.000159998,0.0
709.7,0.00257137,0.000158806,0.0
709.8,0.00255186,0.000157623,0.0
709.9,0.00253249,0.00015645,0.0
710.0,0.00251327,0.000155286,0.0
710.1,0.0024942,0.000154131,0.0
710.2,0.00247527,0.000152985,0.0
710.3,0.00245649,0.000151848,0.0
710.4,0.00243785,0.000150719,0.0
710.5,0.00241935,0.0001496,0.0
710.6,0.00240099,0.00014849,0.0
710.7,0.00238277,0.000147388,0.0
710.8,0.00236469,0.000146295,0.0
710.9,0.00234675,0.000145211,0.0
711.0,0.00232895,0.000144135,0.0
711.1,0.00231129,0.000143067,0.0
711.2,0.00229376,0.000142008,0.0
711.3,0.00227637,0.000140957,0.0
711.4,0.00225911,0.000139915,0.0
711.5,0.00224199,0.000138881,0.0
711.6,0.002225,0.000137854,0.0
711.7,0.00220814,0.000136836,0.0
711.8,0.00219142,0.000135826,0.0
711.9,0.00217483,0.000134824,0.0
712.0,0.00215836,0.00013383,0.0
712.1,0.00214203,0.000132844,0.0
712.2,0.00212582,0.000131865,0.0
712.3,0.00210974,0.000130894,0.0
712.4,0.00209379,0.000129931,0.0
712.5,0.00207797,0.000128975,0.0
712.6,0.00206227,0.000128027,0.0
712.7,0.0020467,0.000127087,0.0
712.8,0.00203124,0.000126154,0.0
712.9,0.00201592,0.000125228,0.0
713.0,0.00200071,0.000124309,0.0
713.1,0.00198563,0.000123398,0.0
713.2,0.00197066,0.000122494,0.0
713.3,0.00195582,0.000121597,0.0
713.4,0.0019411,0.000120707,0.0
713.5,0.00192649,0.000119824,0.0
713.6,0.001912,0.000118948,0.0
713.7,0.00189763,0.000118079,0.0
713.8,0.00188337,0.000117217,0.0
713.9,0.00186923,0.000116362,0.0
714.0,0.00185521,0.000115513,0.0
714.1,0.00184129,0.000114672,0.0
714.2,0.00182749,0.000113836,0.0
714.3,0.00181381,0.000113008,0.0
714.4,0.00180023,0.000112186,0.0
714.5,0.00178677,0.00011137,0.0
714.6,0.00177341,0.000110561,0.0
714.7,0.00176017,0.000109758,0.0
714.8,0.00174703,0.000108962,0.0
714.9,0.001734,0.000108172,0.0
715.0,0.00172108,0.000107388,0.0
715.1,0.00170826,0.00010661,0.0
715.2,0.00169555,0.000105839,0.0
715.3,0.00168294,0.000105073,0.0
715.4,0.00167043,0.000104314,0.0
715.5,0.00165803,0.00010356,0.0
715.6,0.00164573,0.000102813,0.0
715.7,0.00163352,0.000102071,0.0
715.8,0.00162142,0.000101335,0.0
715.9,0.00160941,0.000100605,0.0
716.0,0.0015975,9.988e-5,0.0
716.1,0.00158568,9.9161e-5,0.0
716.2,0.00157395,9.84474e-5,0.0
716.3,0.00156232,9.77394e-5,0.0
716.4,0.00155078,9.70368e-5,0.0
716.5,0.00153934,9.63395e-5,0.0
716.6,0.00152798,9.56476e-5,0.0
716.7,0.00151671,9.49609e-5,0.0
716.8,0.00150553,9.42795e-5,0.0
716.9,0.00149443,9.36032e-5,0.0
717.0,0.00148342,9.2932e-5,0.0
717.1,0.0014725,9.22659e-5,0.0
717.2,0.00146166,9.16048e-5,0.0
717.3,0.0014509,9.09487e-5,0.0
717.4,0.00144023,9.02974e-5,0.0
717.5,0.00142964,8.96511e-5,0.0
717.6,0.00141913,8.90096e-5,0.0
717.7,0.00140869,8.83728e-5,0.0
717.8,0.00139834,8.77408e-5,0.0
717.9,0.00138807,8.71134e-5,0.0
718.0,0.00137787,8.64907e-5,0.0
718.1,0.00136775,8.58726e-5,0.0
718.2,0.0013577,8.5259e-5,0.0
718.3,0.00134773,8.46499e-5,0.0
718.4,0.00133784,8.40453e-5,0.0
718.5,0.00132801,8.34451e-5,0.0
718.6,0.00131826,8.28493e-5,0.0
718.7,0.00130859,8.22578e-5,0.0
718.8,0.00129898,8.16707e-5,0.0
718.9,0.00128944,8.10877e-5,0.0
719.0,0.00127998,8.0509e-5,0.0
719.1,0.00127058,7.99345e-5,0.0
719.2,0.00126125,7.93641e-5,0.0
719.3,0.00125199,7.87978e-5,0.0
719.4,0.00124279,7.82356e-5,0.0
719.5,0.00123367,7.76773e-5,0.0
719.6,0.0012246,7.71231e-5,0.0
719.7,0.00121561,7.65728e-5,0.0
719.8,0.00120667,7.60265e-5,0.0
719.9,0.0011978,7.5484e-5,0.0
720.0,0.001189,7.49453e-5,0.0
720.1,0.00118025,7.44105e-5,0.0
720.2,0.00117157,7.38794e-5,0.0
720.3,0.00116295,7.33522e-5,0.0
720.4,0.00115439,7.28286e-5,0.0
720.5,0.0011459,7.23088e-5,0.0
720.6,0.00113746,7.17928e-5,0.0
720.7,0.00112909,7.12804e-5,0.0
720.8,0.00112077,7.07717e-5,0.0
720.9,0.00111252,7.02666e-5,0.0
721.0,0.00110433,6.97652e-5,0.0
721.1,0.00109619,6.92674e-5,0.0
721.2,0.00108812,6.87732e-5,0.0
721.3,0.0010801,6.82826e-5,0.0
721.4,0.00107215,6.77956e-5,0.0
721.5,0.00106425,6.73121e-5,0.0
721.6,0.00105641,6.68321e-5,0.0
721.7,0.00104863,6.63556e-5,0.0
721.8,0.0010409,6.58826e-5,0.0
721.9,0.00103323,6.54131e-5,0.0
722.0,0.00102563,6.4947e-5,0.0
722.1,0.00101807,6.44844e-5,0.0
722.2,0.00101058,6.40252e-5,0.0
722.3,0.00100314,6.35693e-5,0.0
722.4,0.000995751,6.31169e-5,0.0
722.5,0.000988422,6.26677e-5,0.0
722.6,0.000981149,6.2222e-5,0.0
722.7,0.000973931,6.17795e-5,0.0
722.8,0.000966767,6.13403e-5,0.0
722.9,0.000959658,6.09045e-5,0.0
723.0,0.000952602,6.04718e-5,0.0
723.1,0.000945601,6.00424e-5,0.0
723.2,0.000938653,5.96163e-5,0.0
723.3,0.000931758,5.91933e-5,0.0
723.4,0.000924916,5.87735e-5,0.0
723.5,0.000918127,5.83569e-5,0.0
723.6,0.00091139,5.79435e-5,0.0
723.7,0.000904705,5.75331e-5,0.0
723.8,0.000898072,5.71259e-5,0.0
723.9,0.00089149,5.67218e-5,0.0
724.0,0.000884959,5.63207e-5,0.0
724.1,0.000878479,5.59227e-5,0.0
724.2,0.00087205,5.55277e-5,0.0
724.3,0.000865671,5.51357e-5,0.0
724.4,0.000859341,5.47467e-5,0.0
724.5,0.000853062,5.43608e-5,0.0
724.6,0.000846831,5.39777e-5,0.0
724.7,0.00084065,5.35976e-5,0.0
724.8,0.000834517,5.32205e-5,0.0
724.9,0.000828432,5.28462e-5,0.0
725.0,0.000822396,5.24748e-5,0.0
725.1,0.000816408,5.21063e-5,0.0
725.2,0.000810466,5.17407e-5,0.0
725.3,0.000804572,5.13778e-5,0.0
725.4,0.000798724,5.10177e-5,0.0
725.5,0.000792922,5.06604e-5,0.0
725.6,0.000787165,5.03058e-5,0.0
725.7,0.000781454,4.99539e-5,0.0
725.8,0.000775787,4.96047e-5,0.0
725.9,0.000770164,4.92582e-5,0.0
726.0,0.000764585,4.89142e-5,0.0
726.1,0.00075905,4.85729e-5,0.0
726.2,0.000753557,4.82341e-5,0.0
726.3,0.000748107,4.78979e-5,0.0
726.4,0.000742698,4.75642e-5,0.0
726.5,0.000737332,4.7233e-5,0.0
726.6,0.000732006,4.69043e-5,0.0
726.7,0.000726722,4.6578e-5,0.0
726.8,0.000721478,4.62542e-5,0.0
726.9,0.000716274,4.59327e-5,0.0
727.0,0.00071111,4.56137e-5,0.0
727.1,0.000705985,4.5297e-5,0.0
727.2,0.000700899,4.49826e-5,0.0
727.3,0.000695852,4.46705e-5,0.0
727.4,0.000690843,4.43607e-5,0.0
727.5,0.000685871,4.40532e-5,0.0
727.6,0.000680938,4.3748e-5,0.0
727.7,0.000676041,4.3445e-5,0.0
727.8,0.000671181,4.31441e-5,0.0
727.9,0.000666358,4.28455e-5,0.0
728.0,0.00066157,4.2549e-5,0.0
728.1,0.000656819,4.22547e-5,0.0
728.2,0.000652103,4.19625e-5,0.0
728.3,0.000647422,4.16724e-5,0.0
728.4,0.000642776,4.13843e-5,0.0
728.5,0.000638164,4.10984e-5,0.0
728.6,0.000633586,4.08145e-5,0.0
728.7,0.000629043,4.05326e-5,0.0
728.8,0.000624533,4.02527e-5,0.0
728.9,0.000620056,3.99748e-5,0.0
729.0,0.000615612,3.96989e-5,0.0
729.1,0.0006112,3.9425e-5,0.0
729.2,0.000606821,3.91529e-5,0.0
729.3,0.000602474,3.88828e-5,0.0
729.4,0.000598158,3.86146e-5,0.0
729.5,0.000593875,3.83483e-5,0.0
729.6,0.000589622,3.80838e-5,0.0
729.7,0.0005854,3.78212e-5,0.0
729.8,0.000581209,3.75605e-5,0.0
729.9,0.000577048,3.73015e-5,0.0
730.0,0.000572917,3.70443e-5,0.0
730.1,0.000568816,3.6789e-5,0.0
730.2,0.000564744,3.65354e-5,0.0
730.3,0.000560702,3.62835e-5,0.0
730.4,0.000556689,3.60334e-5,0.0
730.5,0.000552704,3.57851e-5,0.0
730.6,0.000548748,3.55384e-5,0.0
730.7,0.000544821,3.52935e-5,0.0
730.8,0.000540921,3.50502e-5,0.0
730.9,0.00053705,3.48087e-5,0.0
731.0,0.000533206,3.45688e-5,0.0
731.1,0.000529389,3.43305e-5,0.0
731.2,0.000525599,3.40939e-5,0.0
731.3,0.000521837,3.38589e-5,0.0
731.4,0.000518101,3.36256e-5,0.0
731.5,0.000514391,3.33938e-5,0.0
731.6,0.000510708,3.31637e-5,0.0
731.7,0.000507051,3.29351e-5,0.0
731.8,0.00050342,3.27081e-5,0.0
731.9,0.000499814,3.24827e-5,0.0
732.0,0.000496234,3.22588e-5,0.0
732.1,0.000492678,3.20365e-5,0.0
732.2,0.000489148,3.18156e-5,0.0
732.3,0.000485643,3.15963e-5,0.0
732.4,0.000482162,3.13785e-5,0.0
732.5,0.000478705,3.11622e-5,0.0
732.6,0.000475273,3.09474e-5,0.0
732.7,0.000471865,3.0734e-5,0.0
732.8,0.00046848,3.05221e-5,0.0
732.9,0.000465119,3.03117e-5,0.0
733.0,0.000461782,3.01026e-5,0.0
733.1,0.000458468,2.9895e-5,0.0
733.2,0.000455176,2.96889e-5,0.0
733.3,0.000451908,2.94841e-5,0.0
733.4,0.000448662,2.92808e-5,0.0
733.5,0.000445439,2.90788e-5,0.0
733.6,0.000442238,2.88782e-5,0.0
733.7,0.000439059,2.86789e-5,0.0
733.8,0.000435902,2.84811e-5,0.0
733.9,0.000432767,2.82845e-5,0.0
734.0,0.000429654,2.80893e-5,0.0
734.1,0.000426561,2.78955e-5,0.0
734.2,0.000423491,2.77029e-5,0.0
734.3,0.000420441,2.75117e-5,0.0
734.4,0.000417412,2.73217e-5,0.0
734.5,0.000414404,2.71331e-5,0.0
734.6,0.000411417,2.69457e-5,0.0
734.7,0.00040845,2.67596e-5,0.0
734.8,0.000405503,2.65748e-5,0.0
734.9,0.000402577,2.63912e-5,0.0
735.0,0.00039967,2.62088e-5,0.0
735.1,0.000396784,2.60277e-5,0.0
735.2,0.000393917,2.58479e-5,0.0
735.3,0.000391069,2.56692e-5,0.0
735.4,0.000388242,2.54918e-5,0.0
735.5,0.000385434,2.53156e-5,0.0
